"Date","Price","Change_Price","Change_Percent","Prev_Close","Open","VWAP","Intraday_Low","Intraday_High"
2021-11-15 14:17:00,2421.45,16.5,0.686084949791056,2404.95,2404.1,2419.26,2404.1,2427
2021-11-15 14:18:00,2420.45,15.5,0.644504043743113,2404.95,2404.1,2419.26,2404.1,2427
2021-11-15 14:19:00,2421.45,16.5,0.686084949791056,2404.95,2404.1,2419.26,2404.1,2427
2021-11-15 14:20:00,2420.85,15.9000000000001,0.661136406162294,2404.95,2404.1,2419.27,2404.1,2427
2021-11-15 14:21:00,2420.9,15.9500000000003,0.663215451464699,2404.95,2404.1,2419.27,2404.1,2427
2021-11-15 14:22:00,2421.2,16.25,0.67568972327907,2404.95,2404.1,2419.27,2404.1,2427
2021-11-15 14:23:00,2421.2,16.25,0.67568972327907,2404.95,2404.1,2419.27,2404.1,2427
2021-11-15 14:24:00,2421.2,16.25,0.67568972327907,2404.95,2404.1,2419.27,2404.1,2427
2021-11-15 14:25:00,2422.45,17.5,0.727665855838999,2404.95,2404.1,2419.29,2404.1,2427
2021-11-15 14:26:00,2422.25,17.3000000000002,0.719349674629418,2404.95,2404.1,2419.3,2404.1,2427
2021-11-15 14:27:00,2424,19.0500000000002,0.792116260213318,2404.95,2404.1,2419.3,2404.1,2427
2021-11-15 14:28:00,2425,20.0500000000002,0.83369716626126,2404.95,2404.1,2419.32,2404.1,2427
2021-11-15 14:29:00,2425,20.0500000000002,0.83369716626126,2404.95,2404.1,2419.34,2404.1,2427
2021-11-15 14:30:00,2425,20.0500000000002,0.83369716626126,2404.95,2404.1,2419.36,2404.1,2427
2021-11-15 14:31:00,2425.7,20.75,0.862803800494813,2404.95,2404.1,2419.38,2404.1,2427
2021-11-15 14:32:00,2426.2,21.25,0.883594253518784,2404.95,2404.1,2419.41,2404.1,2427
2021-11-15 14:33:00,2426.2,21.25,0.883594253518784,2404.95,2404.1,2419.43,2404.1,2427
2021-11-15 14:34:00,2427.95,23,0.956360839102684,2404.95,2404.1,2419.51,2404.1,2428
2021-11-15 14:35:00,2428,23.0500000000002,0.958439884405089,2404.95,2404.1,2419.55,2404.1,2428
2021-11-15 14:36:00,2428.3,23.3500000000004,0.970914156219479,2404.95,2404.1,2419.58,2404.1,2428.3
2021-11-15 14:37:00,2429,24.0500000000002,1.00002079045303,2404.95,2404.1,2419.63,2404.1,2429
2021-11-15 14:38:00,2428.2,23.25,0.96675606561467,2404.95,2404.1,2419.68,2404.1,2429.25
2021-11-15 14:39:00,2428.2,23.25,0.96675606561467,2404.95,2404.1,2419.71,2404.1,2429.25
2021-11-15 14:40:00,2428.2,23.25,0.96675606561467,2404.95,2404.1,2419.73,2404.1,2429.25
2021-11-15 14:41:00,2430,25.0500000000002,1.04160169650097,2404.95,2404.1,2419.78,2404.1,2430
2021-11-15 14:42:00,2429.9,24.9500000000003,1.03744360589618,2404.95,2404.1,2419.85,2404.1,2430
2021-11-15 14:43:00,2427.15,22.2000000000003,0.923096114264341,2404.95,2404.1,2419.91,2404.1,2430
2021-11-15 14:44:00,2429.7,24.75,1.02912742468658,2404.95,2404.1,2419.95,2404.1,2430
2021-11-15 14:45:00,2429.4,24.4500000000003,1.01665315287221,2404.95,2404.1,2419.98,2404.1,2430
2021-11-15 14:46:00,2429.8,24.8500000000004,1.03328551529139,2404.95,2404.1,2420.02,2404.1,2430
2021-11-15 14:47:00,2428,23.0500000000002,0.958439884405089,2404.95,2404.1,2420.06,2404.1,2430
2021-11-15 14:48:00,2427.8,22.8500000000004,0.950123703195508,2404.95,2404.1,2420.08,2404.1,2430
2021-11-15 14:49:00,2427.6,22.6500000000001,0.941807521985908,2404.95,2404.1,2420.12,2404.1,2430
2021-11-15 14:50:00,2427.2,22.25,0.925175159566727,2404.95,2404.1,2420.14,2404.1,2430
2021-11-15 14:51:00,2427.5,22.5500000000002,0.937649431381117,2404.95,2404.1,2420.17,2404.1,2430
2021-11-15 14:52:00,2427.2,22.25,0.925175159566727,2404.95,2404.1,2420.19,2404.1,2430
2021-11-15 14:53:00,2426.55,21.6000000000004,0.898147570635579,2404.95,2404.1,2420.21,2404.1,2430
2021-11-15 14:54:00,2426.55,21.6000000000004,0.898147570635579,2404.95,2404.1,2420.23,2404.1,2430
2021-11-15 14:55:00,2426.45,21.5,0.89398948003077,2404.95,2404.1,2420.25,2404.1,2430
2021-11-15 14:56:00,2428.15,23.2000000000003,0.964677020312284,2404.95,2404.1,2420.29,2404.1,2430
2021-11-15 14:57:00,2427.05,22.1000000000004,0.918938023659551,2404.95,2404.1,2420.32,2404.1,2430
2021-11-15 14:58:00,2425.05,20.1000000000004,0.835776211563665,2404.95,2404.1,2420.34,2404.1,2430
2021-11-15 14:59:00,2425,20.0500000000002,0.83369716626126,2404.95,2404.1,2420.35,2404.1,2430
2021-11-15 15:00:00,2424.45,19.5,0.810827667934884,2404.95,2404.1,2420.38,2404.1,2430
2021-11-15 15:01:00,2426.95,22,0.914779933054741,2404.95,2404.1,2420.42,2404.1,2430
2021-11-15 15:02:00,2426.9,21.9500000000003,0.912700887752356,2404.95,2404.1,2420.43,2404.1,2430
2021-11-15 15:03:00,2426.7,21.75,0.904384706542756,2404.95,2404.1,2420.47,2404.1,2430
2021-11-15 15:04:00,2428.55,23.6000000000004,0.981309382731465,2404.95,2404.1,2420.52,2404.1,2430
2021-11-15 15:05:00,2426.95,22,0.914779933054741,2404.95,2404.1,2420.55,2404.1,2430
2021-11-15 15:06:00,2427.5,22.5500000000002,0.937649431381117,2404.95,2404.1,2420.57,2404.1,2430
2021-11-15 15:07:00,2427.45,22.5,0.935570386078713,2404.95,2404.1,2420.6,2404.1,2430
2021-11-15 15:08:00,2426.95,22,0.914779933054741,2404.95,2404.1,2420.64,2404.1,2430
2021-11-15 15:09:00,2426.65,21.7000000000003,0.90230566124037,2404.95,2404.1,2420.68,2404.1,2430
2021-11-15 15:10:00,2426.65,21.7000000000003,0.90230566124037,2404.95,2404.1,2420.68,2404.1,2430
2021-11-15 15:11:00,2426.95,22,0.914779933054741,2404.95,2404.1,2420.77,2404.1,2430
2021-11-15 15:12:00,2425.8,20.8500000000004,0.866961891099622,2404.95,2404.1,2420.79,2404.1,2430
2021-11-15 15:13:00,2425.9,20.9500000000003,0.871119981704413,2404.95,2404.1,2420.8,2404.1,2430
2021-11-15 15:14:00,2425.9,20.9500000000003,0.871119981704413,2404.95,2404.1,2420.83,2404.1,2430
2021-11-15 15:15:00,2426.6,21.6500000000001,0.900226615937965,2404.95,2404.1,2420.87,2404.1,2430
2021-11-15 15:16:00,2425.95,21,0.873199027006799,2404.95,2404.1,2420.89,2404.1,2430
2021-11-15 15:17:00,2425,20.0500000000002,0.83369716626126,2404.95,2404.1,2420.91,2404.1,2430
2021-11-15 15:18:00,2424,19.0500000000002,0.792116260213318,2404.95,2404.1,2420.93,2404.1,2430
2021-11-15 15:19:00,2423.55,18.6000000000004,0.773404852491751,2404.95,2404.1,2420.95,2404.1,2430
2021-11-15 15:20:00,2423.55,18.6000000000004,0.773404852491751,2404.95,2404.1,2420.95,2404.1,2430
2021-11-15 15:21:00,2423.2,18.25,0.758851535374956,2404.95,2404.1,2420.98,2404.1,2430
2021-11-15 15:22:00,2423.8,18.8500000000004,0.783800079003737,2404.95,2404.1,2421.01,2404.1,2430
2021-11-15 15:23:00,2424.05,19.1000000000004,0.794195305515722,2404.95,2404.1,2421.03,2404.1,2430
2021-11-15 15:24:00,2423.9,18.9500000000003,0.787958169608527,2404.95,2404.1,2421.04,2404.1,2430
2021-11-15 15:25:00,2423.1,18.1500000000001,0.754693444770165,2404.95,2404.1,2421.06,2404.1,2430
2021-11-15 15:26:00,2422.8,17.8500000000004,0.742219172955794,2404.95,2404.1,2421.07,2404.1,2430
2021-11-15 15:28:00,2422.45,17.5,0.727665855838999,2404.95,2404.1,2421.07,2404.1,2430
2021-11-15 15:29:00,2421.05,16.1000000000004,0.669452587371894,2404.95,2404.1,2421.08,2404.1,2430
2021-11-15 15:30:00,2422,17.0500000000002,0.708954448117432,2404.95,2404.1,2421.08,2404.1,2430
2021-11-15 15:31:00,2425,20.0500000000002,0.83369716626126,2404.95,2404.1,2421.09,2404.1,2430
2021-11-16 10:03:00,2414,-10.75,-0.443344674708733,2424.75,2434.65,2423.95,2412,2434.65
2021-11-16 10:04:00,2415.45,-9.30000000000018,-0.383544695329423,2424.75,2434.65,2423.87,2412,2434.65
2021-11-16 10:05:00,2417,-7.75,-0.319620579441179,2424.75,2434.65,2423.76,2412,2434.65
2021-11-16 10:06:00,2418.5,-6.25,-0.257758531807403,2424.75,2434.65,2423.64,2412,2434.65
2021-11-16 10:07:00,2417.95,-6.80000000000018,-0.280441282606462,2424.75,2434.65,2423.61,2412,2434.65
2021-11-16 10:08:00,2418.2,-6.55000000000018,-0.270130941334166,2424.75,2434.65,2423.58,2412,2434.65
2021-11-16 10:09:00,2417.4,-7.34999999999991,-0.303124033405502,2424.75,2434.65,2423.25,2412,2434.65
2021-11-16 10:10:00,2418,-6.75,-0.278379214351995,2424.75,2434.65,2423.21,2412,2434.65
2021-11-16 10:11:00,2419,-5.75,-0.237137849262811,2424.75,2434.65,2423.2,2412,2434.65
2021-11-16 10:12:00,2420,-4.75,-0.195896484173626,2424.75,2434.65,2423.19,2412,2434.65
2021-11-16 10:13:00,2421.45,-3.30000000000018,-0.136096504794316,2424.75,2434.65,2423.13,2412,2434.65
2021-11-16 10:14:00,2421.75,-3,-0.123724095267553,2424.75,2434.65,2423.13,2412,2434.65
2021-11-16 10:15:00,2421.45,-3.30000000000018,-0.136096504794316,2424.75,2434.65,2423.12,2412,2434.65
2021-11-16 10:16:00,2421.25,-3.5,-0.144344777812146,2424.75,2434.65,2423.06,2412,2434.65
2021-11-16 10:17:00,2419.1,-5.65000000000009,-0.233013712753896,2424.75,2434.65,2422.87,2412,2434.65
2021-11-16 10:18:00,2420.85,-3.90000000000009,-0.160841323847823,2424.75,2434.65,2422.83,2412,2434.65
2021-11-16 10:19:00,2416.2,-8.55000000000018,-0.352613671512535,2424.75,2434.65,2422.61,2412,2434.65
2021-11-16 10:20:00,2415.2,-9.55000000000018,-0.393855036601719,2424.75,2434.65,2422.55,2412,2434.65
2021-11-16 10:21:00,2416.2,-8.55000000000018,-0.352613671512535,2424.75,2434.65,2422.61,2412,2434.65
2021-11-16 10:22:00,2414.95,-9.80000000000018,-0.404165377874015,2424.75,2434.65,2422.19,2412,2434.65
2021-11-16 10:23:00,2416.3,-8.44999999999982,-0.348489535003601,2424.75,2434.65,2422.18,2412,2434.65
2021-11-16 10:24:00,2416.05,-8.69999999999982,-0.358799876275897,2424.75,2434.65,2422.16,2412,2434.65
2021-11-16 10:25:00,2417,-7.75,-0.319620579441179,2424.75,2434.65,2422.1,2412,2434.65
2021-11-16 10:26:00,2417.3,-7.44999999999982,-0.307248169914417,2424.75,2434.65,2422.08,2412,2434.65
2021-11-16 10:27:00,2418.55,-6.19999999999982,-0.255696463552936,2424.75,2434.65,2422.03,2412,2434.65
2021-11-16 10:28:00,2419,-5.75,-0.237137849262811,2424.75,2434.65,2422.01,2412,2434.65
2021-11-16 10:29:00,2420.05,-4.69999999999982,-0.193834415919159,2424.75,2434.65,2422,2412,2434.65
2021-11-16 10:30:00,2420.05,-4.69999999999982,-0.193834415919159,2424.75,2434.65,2421.99,2412,2434.65
2021-11-16 10:31:00,2420.05,-4.69999999999982,-0.193834415919159,2424.75,2434.65,2421.99,2412,2434.65
2021-11-16 10:32:00,2420.35,-4.40000000000009,-0.181462006392415,2424.75,2434.65,2421.97,2412,2434.65
2021-11-16 10:33:00,2420.45,-4.30000000000018,-0.177337869883501,2424.75,2434.65,2421.97,2412,2434.65
2021-11-16 10:34:00,2420,-4.75,-0.195896484173626,2424.75,2434.65,2421.97,2412,2434.65
2021-11-16 10:35:00,2420.05,-4.69999999999982,-0.193834415919159,2424.75,2434.65,2421.96,2412,2434.65
2021-11-16 10:36:00,2420.05,-4.69999999999982,-0.193834415919159,2424.75,2434.65,2421.95,2412,2434.65
2021-11-16 10:37:00,2419.1,-5.65000000000009,-0.233013712753896,2424.75,2434.65,2421.85,2412,2434.65
2021-11-16 10:38:00,2419.15,-5.59999999999991,-0.230951644499429,2424.75,2434.65,2421.83,2412,2434.65
2021-11-16 10:39:00,2418.5,-6.25,-0.257758531807403,2424.75,2434.65,2421.82,2412,2434.65
2021-11-16 10:40:00,2417.75,-7,-0.288689555624291,2424.75,2434.65,2421.81,2412,2434.65
2021-11-16 10:41:00,2416.95,-7.80000000000018,-0.321682647695646,2424.75,2434.65,2421.8,2412,2434.65
2021-11-16 10:42:00,2417.4,-7.34999999999991,-0.303124033405502,2424.75,2434.65,2421.8,2412,2434.65
2021-11-16 10:43:00,2416.35,-8.40000000000009,-0.346427466749153,2424.75,2434.65,2421.79,2412,2434.65
2021-11-16 10:44:00,2418,-6.75,-0.278379214351995,2424.75,2434.65,2421.76,2412,2434.65
2021-11-16 10:45:00,2419.65,-5.09999999999991,-0.210330961954837,2424.75,2434.65,2421.76,2412,2434.65
2021-11-16 10:46:00,2419.5,-5.25,-0.216517166718218,2424.75,2434.65,2421.75,2412,2434.65
2021-11-16 10:47:00,2418.35,-6.40000000000009,-0.263944736570784,2424.75,2434.65,2421.73,2412,2434.65
2021-11-16 10:48:00,2418.15,-6.59999999999991,-0.272193009588614,2424.75,2434.65,2421.72,2412,2434.65
2021-11-16 10:49:00,2417.05,-7.69999999999982,-0.317558511186713,2424.75,2434.65,2421.71,2412,2434.65
2021-11-16 10:50:00,2417,-7.75,-0.319620579441179,2424.75,2434.65,2421.7,2412,2434.65
2021-11-16 10:51:00,2416.45,-8.30000000000018,-0.342303330240238,2424.75,2434.65,2421.67,2412,2434.65
2021-11-16 10:52:00,2416.2,-8.55000000000018,-0.352613671512535,2424.75,2434.65,2421.67,2412,2434.65
2021-11-16 10:53:00,2416.2,-8.55000000000018,-0.352613671512535,2424.75,2434.65,2421.66,2412,2434.65
2021-11-16 10:54:00,2416.2,-8.55000000000018,-0.352613671512535,2424.75,2434.65,2421.65,2412,2434.65
2021-11-16 10:55:00,2416,-8.75,-0.360861944530364,2424.75,2434.65,2421.63,2412,2434.65
2021-11-16 10:56:00,2416.2,-8.55000000000018,-0.352613671512535,2424.75,2434.65,2421.62,2412,2434.65
2021-11-16 10:57:00,2416.45,-8.30000000000018,-0.342303330240238,2424.75,2434.65,2421.6,2412,2434.65
2021-11-16 10:58:00,2415.75,-9,-0.37117228580266,2424.75,2434.65,2421.58,2412,2434.65
2021-11-16 10:59:00,2415.3,-9.44999999999982,-0.389730900092786,2424.75,2434.65,2421.56,2412,2434.65
2021-11-16 11:00:00,2415.3,-9.44999999999982,-0.389730900092786,2424.75,2434.65,2421.55,2412,2434.65
2021-11-16 11:01:00,2415.25,-9.5,-0.391792968347252,2424.75,2434.65,2421.54,2412,2434.65
2021-11-16 11:02:00,2414.35,-10.4000000000001,-0.428910196927522,2424.75,2434.65,2421.48,2412,2434.65
2021-11-16 11:03:00,2415.6,-9.15000000000009,-0.377358490566041,2424.75,2434.65,2421.45,2412,2434.65
2021-11-16 11:04:00,2414.6,-10.1500000000001,-0.418599855655226,2424.75,2434.65,2421.44,2412,2434.65
2021-11-16 11:05:00,2415.15,-9.59999999999991,-0.395917104856167,2424.75,2434.65,2421.44,2412,2434.65
2021-11-16 11:06:00,2415,-9.75,-0.402103309619548,2424.75,2434.65,2421.43,2412,2434.65
2021-11-16 11:07:00,2413.6,-11.1500000000001,-0.45984122074441,2424.75,2434.65,2421.37,2412,2434.65
2021-11-16 11:08:00,2413.5,-11.25,-0.463965357253325,2424.75,2434.65,2421.35,2412,2434.65
2021-11-16 11:09:00,2412.95,-11.8000000000002,-0.486648108052384,2424.75,2434.65,2421.32,2412,2434.65
2021-11-16 11:10:00,2412.5,-12.25,-0.50520672234251,2424.75,2434.65,2421.29,2412,2434.65
2021-11-16 11:11:00,2411,-13.75,-0.567068769976286,2424.75,2434.65,2421.1,2411,2434.65
2021-11-16 11:12:00,2411.7,-13.0500000000002,-0.538199814413865,2424.75,2434.65,2420.83,2410.35,2434.65
2021-11-16 11:13:00,2411.95,-12.8000000000002,-0.527889473141569,2424.75,2434.65,2420.75,2410.35,2434.65
2021-11-16 11:15:00,2411.8,-12.9499999999998,-0.534075677904931,2424.75,2434.65,2420.71,2410.35,2434.65
2021-11-16 11:16:00,2410.8,-13.9499999999998,-0.575317042994116,2424.75,2434.65,2420.68,2410.35,2434.65
2021-11-16 11:17:00,2411,-13.75,-0.567068769976286,2424.75,2434.65,2420.65,2410.2,2434.65
2021-11-16 11:18:00,2412,-12.75,-0.525827404887102,2424.75,2434.65,2420.64,2410.2,2434.65
2021-11-16 11:19:00,2412.8,-11.9499999999998,-0.492834312815747,2424.75,2434.65,2420.62,2410.2,2434.65
2021-11-16 11:20:00,2411.35,-13.4000000000001,-0.552634292195075,2424.75,2434.65,2420.6,2410.2,2434.65
2021-11-16 11:21:00,2410.4,-14.3499999999999,-0.591813589029793,2424.75,2434.65,2420.53,2410.05,2434.65
2021-11-16 11:22:00,2410.75,-14,-0.577379111248582,2424.75,2434.65,2420.5,2410.05,2434.65
2021-11-16 11:23:00,2410.95,-13.8000000000002,-0.569130838230753,2424.75,2434.65,2420.45,2410,2434.65
2021-11-16 11:24:00,2411.1,-13.6500000000001,-0.562944633467372,2424.75,2434.65,2420.43,2410,2434.65
2021-11-16 11:25:00,2410.95,-13.8000000000002,-0.569130838230753,2424.75,2434.65,2420.41,2410,2434.65
2021-11-16 11:26:00,2410.9,-13.8499999999999,-0.571192906485201,2424.75,2434.65,2420.37,2410,2434.65
2021-11-16 11:27:00,2410.6,-14.1500000000001,-0.583565316011964,2424.75,2434.65,2420.33,2410,2434.65
2021-11-16 11:28:00,2411.3,-13.4499999999998,-0.554696360449523,2424.75,2434.65,2420.31,2410,2434.65
2021-11-16 11:29:00,2413.25,-11.5,-0.474275698525621,2424.75,2434.65,2420.29,2410,2434.65
2021-11-16 11:30:00,2412.8,-11.9499999999998,-0.492834312815747,2424.75,2434.65,2420.28,2410,2434.65
2021-11-16 11:31:00,2411.75,-13,-0.536137746159398,2424.75,2434.65,2420.26,2410,2434.65
2021-11-16 11:32:00,2411.25,-13.5,-0.55675842870399,2424.75,2434.65,2420.24,2410,2434.65
2021-11-16 11:33:00,2412.7,-12.0500000000002,-0.49695844932468,2424.75,2434.65,2420.21,2410,2434.65
2021-11-16 11:34:00,2412.75,-12,-0.494896381070213,2424.75,2434.65,2420.18,2410,2434.65
2021-11-16 11:35:00,2411.4,-13.3499999999999,-0.550572223940609,2424.75,2434.65,2420.17,2410,2434.65
2021-11-16 11:36:00,2412,-12.75,-0.525827404887102,2424.75,2434.65,2420.15,2410,2434.65
2021-11-16 11:37:00,2411.45,-13.3000000000002,-0.548510155686161,2424.75,2434.65,2420.08,2410,2434.65
2021-11-16 11:38:00,2411.3,-13.4499999999998,-0.554696360449523,2424.75,2434.65,2420.05,2410,2434.65
2021-11-16 11:39:00,2412.9,-11.8499999999999,-0.488710176306832,2424.75,2434.65,2419.99,2410,2434.65
2021-11-16 11:40:00,2412.75,-12,-0.494896381070213,2424.75,2434.65,2419.97,2410,2434.65
2021-11-16 11:41:00,2411.9,-12.8499999999999,-0.529951541396016,2424.75,2434.65,2419.95,2410,2434.65
2021-11-16 11:42:00,2411.3,-13.4499999999998,-0.554696360449523,2424.75,2434.65,2419.92,2410,2434.65
2021-11-16 11:43:00,2411.75,-13,-0.536137746159398,2424.75,2434.65,2419.85,2410,2434.65
2021-11-16 11:44:00,2411,-13.75,-0.567068769976286,2424.75,2434.65,2419.78,2410,2434.65
2021-11-16 11:45:00,2411.05,-13.6999999999998,-0.565006701721819,2424.75,2434.65,2419.73,2410,2434.65
2021-11-16 11:46:00,2410.05,-14.6999999999998,-0.606248066811004,2424.75,2434.65,2419.69,2410,2434.65
2021-11-16 11:47:00,2408.3,-16.4499999999998,-0.678420455717077,2424.75,2434.65,2419.52,2406.65,2434.65
2021-11-16 11:48:00,2410.05,-14.6999999999998,-0.606248066811004,2424.75,2434.65,2419.65,2410,2434.65
2021-11-16 11:50:00,2408.45,-16.3000000000002,-0.672234250953714,2424.75,2434.65,2419.36,2406.05,2434.65
2021-11-16 11:51:00,2407.9,-16.8499999999999,-0.694917001752754,2424.75,2434.65,2419.33,2406.05,2434.65
2021-11-16 11:52:00,2408.45,-16.3000000000002,-0.672234250953714,2424.75,2434.65,2419.36,2406.05,2434.65
2021-11-16 11:53:00,2408.5,-16.25,-0.670172182699247,2424.75,2434.65,2419.29,2406.05,2434.65
2021-11-16 11:54:00,2408.05,-16.6999999999998,-0.688730796989373,2424.75,2434.65,2419.26,2406.05,2434.65
2021-11-16 11:55:00,2409.15,-15.5999999999999,-0.643365295391274,2424.75,2434.65,2419.19,2406.05,2434.65
2021-11-16 11:56:00,2409.95,-14.8000000000002,-0.610372203319937,2424.75,2434.65,2419.08,2406.05,2434.65
2021-11-16 11:57:00,2410.05,-14.6999999999998,-0.606248066811004,2424.75,2434.65,2418.72,2406.05,2434.65
2021-11-16 11:58:00,2408.85,-15.9000000000001,-0.655737704918037,2424.75,2434.65,2418.64,2406.05,2434.65
2021-11-16 11:59:00,2406.95,-17.8000000000002,-0.734096298587491,2424.75,2434.65,2418.51,2406.05,2434.65
2021-11-16 12:00:00,2407,-17.75,-0.732034230333024,2424.75,2434.65,2418.4,2405,2434.65
2021-11-16 12:01:00,2405.35,-19.4000000000001,-0.800082482730182,2424.75,2434.65,2418.36,2405,2434.65
2021-11-16 12:02:00,2405.95,-18.8000000000002,-0.775337663676675,2424.75,2434.65,2418.33,2405,2434.65
2021-11-16 12:03:00,2405.55,-19.1999999999998,-0.791834209712334,2424.75,2434.65,2418.29,2405,2434.65
2021-11-16 12:04:00,2405.7,-19.0500000000002,-0.785648004948971,2424.75,2434.65,2418.27,2405,2434.65
2021-11-16 12:05:00,2406.35,-18.4000000000001,-0.758841117640998,2424.75,2434.65,2418.25,2405,2434.65
2021-11-16 12:06:00,2407.4,-17.3499999999999,-0.715537684297347,2424.75,2434.65,2418.21,2405,2434.65
2021-11-16 12:07:00,2408.85,-15.9000000000001,-0.655737704918037,2424.75,2434.65,2418.19,2405,2434.65
2021-11-16 12:08:00,2408.9,-15.8499999999999,-0.65367563666357,2424.75,2434.65,2418.17,2405,2434.65
2021-11-16 12:09:00,2409.05,-15.6999999999998,-0.647489431900188,2424.75,2434.65,2418.09,2405,2434.65
2021-11-16 12:10:00,2410.25,-14.5,-0.597999793793174,2424.75,2434.65,2418.07,2405,2434.65
2021-11-16 12:11:00,2410.5,-14.25,-0.587689452520878,2424.75,2434.65,2417.79,2405,2434.65
2021-11-16 12:12:00,2410.4,-14.3499999999999,-0.591813589029793,2424.75,2434.65,2417.75,2405,2434.65
2021-11-16 12:13:00,2410.9,-13.8499999999999,-0.571192906485201,2424.75,2434.65,2417.73,2405,2434.65
2021-11-16 12:14:00,2410.8,-13.9499999999998,-0.575317042994116,2424.75,2434.65,2417.72,2405,2434.65
2021-11-16 12:15:00,2410.8,-13.9499999999998,-0.575317042994116,2424.75,2434.65,2417.71,2405,2434.65
2021-11-16 12:16:00,2410.65,-14.0999999999999,-0.581503247757497,2424.75,2434.65,2417.7,2405,2434.65
2021-11-16 12:17:00,2409.85,-14.9000000000001,-0.614496339828852,2424.75,2434.65,2417.69,2405,2434.65
2021-11-16 12:18:00,2411,-13.75,-0.567068769976286,2424.75,2434.65,2417.65,2405,2434.65
2021-11-16 12:19:00,2409.85,-14.9000000000001,-0.614496339828852,2424.75,2434.65,2417.69,2405,2434.65
2021-11-16 12:20:00,2410.6,-14.1500000000001,-0.583565316011964,2424.75,2434.65,2417.58,2405,2434.65
2021-11-16 12:21:00,2410.95,-13.8000000000002,-0.569130838230753,2424.75,2434.65,2417.57,2405,2434.65
2021-11-16 12:22:00,2411.6,-13.1500000000001,-0.542323950922779,2424.75,2434.65,2417.56,2405,2434.65
2021-11-16 12:23:00,2411.85,-12.9000000000001,-0.532013609650483,2424.75,2434.65,2417.55,2405,2434.65
2021-11-16 12:24:00,2411.55,-13.1999999999998,-0.544386019177227,2424.75,2434.65,2417.53,2405,2434.65
2021-11-16 12:25:00,2411.55,-13.1999999999998,-0.544386019177227,2424.75,2434.65,2417.52,2405,2434.65
2021-11-16 12:26:00,2412.9,-11.8499999999999,-0.488710176306832,2424.75,2434.65,2417.49,2405,2434.65
2021-11-16 12:27:00,2410.45,-14.3000000000002,-0.589751520775345,2424.75,2434.65,2417.39,2405,2434.65
2021-11-16 12:28:00,2410.05,-14.6999999999998,-0.606248066811004,2424.75,2434.65,2417.37,2405,2434.65
2021-11-16 12:29:00,2410.85,-13.9000000000001,-0.573254974739668,2424.75,2434.65,2417.36,2405,2434.65
2021-11-16 12:30:00,2409.6,-15.1500000000001,-0.624806681101148,2424.75,2434.65,2417.36,2405,2434.65
2021-11-16 12:31:00,2409.75,-15,-0.618620476337767,2424.75,2434.65,2417.35,2405,2434.65
2021-11-16 12:32:00,2409.9,-14.8499999999999,-0.612434271574385,2424.75,2434.65,2417.34,2405,2434.65
2021-11-16 12:33:00,2409.6,-15.1500000000001,-0.624806681101148,2424.75,2434.65,2417.33,2405,2434.65
2021-11-16 12:34:00,2409.85,-14.9000000000001,-0.614496339828852,2424.75,2434.65,2417.32,2405,2434.65
2021-11-16 12:35:00,2409.85,-14.9000000000001,-0.614496339828852,2424.75,2434.65,2417.32,2405,2434.65
2021-11-16 12:36:00,2411.05,-13.6999999999998,-0.565006701721819,2424.75,2434.65,2417.3,2405,2434.65
2021-11-16 12:37:00,2410.6,-14.1500000000001,-0.583565316011964,2424.75,2434.65,2417.3,2405,2434.65
2021-11-16 12:38:00,2410.6,-14.1500000000001,-0.583565316011964,2424.75,2434.65,2417.29,2405,2434.65
2021-11-16 12:39:00,2411.25,-13.5,-0.55675842870399,2424.75,2434.65,2417.29,2405,2434.65
2021-11-16 12:40:00,2410.25,-14.5,-0.597999793793174,2424.75,2434.65,2417.28,2405,2434.65
2021-11-16 12:41:00,2410.6,-14.1500000000001,-0.583565316011964,2424.75,2434.65,2417.27,2405,2434.65
2021-11-16 12:42:00,2410.85,-13.9000000000001,-0.573254974739668,2424.75,2434.65,2417.27,2405,2434.65
2021-11-16 12:43:00,2410.4,-14.3499999999999,-0.591813589029793,2424.75,2434.65,2417.26,2405,2434.65
2021-11-16 12:44:00,2410.4,-14.3499999999999,-0.591813589029793,2424.75,2434.65,2417.25,2405,2434.65
2021-11-16 12:45:00,2410.95,-13.8000000000002,-0.569130838230753,2424.75,2434.65,2417.24,2405,2434.65
2021-11-16 12:46:00,2410.8,-13.9499999999998,-0.575317042994116,2424.75,2434.65,2417.24,2405,2434.65
2021-11-16 12:47:00,2410.75,-14,-0.577379111248582,2424.75,2434.65,2417.23,2405,2434.65
2021-11-16 12:48:00,2410.5,-14.25,-0.587689452520878,2424.75,2434.65,2417.22,2405,2434.65
2021-11-16 12:49:00,2410.75,-14,-0.577379111248582,2424.75,2434.65,2417.22,2405,2434.65
2021-11-16 12:50:00,2410.5,-14.25,-0.587689452520878,2424.75,2434.65,2417.21,2405,2434.65
2021-11-16 12:51:00,2409.8,-14.9499999999998,-0.6165584080833,2424.75,2434.65,2417.19,2405,2434.65
2021-11-16 12:52:00,2409.8,-14.9499999999998,-0.6165584080833,2424.75,2434.65,2417.18,2405,2434.65
2021-11-16 12:53:00,2409.2,-15.5500000000002,-0.641303227136826,2424.75,2434.65,2417.17,2405,2434.65
2021-11-16 12:54:00,2409,-15.75,-0.649551500154655,2424.75,2434.65,2417.14,2405,2434.65
